order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD117231,ID0128882408,2019-02-28,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,77.55,-37.8015661,145.00202040000005,15,8462.8,Summer,False,1.1122,"excellent purchase phone is in perfect condition, works perfect & activated online with sprint chat in about 20 mins. comes with new sim card & charger. will be buying a second phone soon.",True
ORD395034,ID0746912873,2019-06-03,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 1)]",7815,81.53,-37.82492979999999,144.9848718,5,7505.78,Winter,True,1.5206,five stars excellent purchase - very satisfied,True
ORD180169,ID0575379459,2019-09-17,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('pearTV', 1)]",15410,89.5,-37.819514700000006,144.98277119999997,10,13958.5,Spring,True,1.167,"camera is horrible the camera on this phone is horrible, unusable. i had a lucent g3 before with a great camera. also there is no lucentrola gallery anymore, so you are forced to use google photos or download some random gallery app.",False
ORD098829,ID0128882436,2019-01-31,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",8920,76.1,-37.8017178,144.9982593,15,7658.1,Summer,False,0.9592,this is a pretty reliable tablet especially for the price.,True
ORD494566,ID0579401853,2019-01-08,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790,54.71,-37.819077899999996,144.97381230000005,25,3647.21,Summer,False,0.3786,"poor product to be received as remanifactered phone battery tested bad also would not receive single had test by local phone and computer repair,shipped back as instructed by digico hope to be reimbursed",False
ORD053107,ID4927643640,2019-07-05,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,52.39,-37.8056537,144.93327060000001,5,5096.89,Winter,False,1.4433,disappointed the camera is broken. when you go to take a picture in selfish mode weird colors cover the whole screen. i thought maybe that it wouldn't show up in the pictures but it does.,False
ORD495090,ID2291073957,2019-12-19,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 1), ('iStream', 1)]",13850,60.29,-37.8081719,144.9688582,25,10447.79,Summer,False,1.1619,don’t buy! it is the worst phone i’ve ever seen. the incoming call's voice sounds is really low and can’t hear what the person is saying. the seller is not cooperating well. they used to make confused the customers even if you provide all information as they needed.,False
ORD131658,ID6097143772,2019-01-12,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('iStream', 1)]",5030,81.98,-37.8023964,145.0040747,25,3854.48,Summer,True,1.1491,"if you want a phone free of bloatware this is not the one the whole reason i got an unlockphone is to avoid the carriers bloatware. this one is toshika bloatware (i cant even uninstall spotify). the phone is great and the camera too, but being force to have installed apps that i do not want is a big disappointment",False
ORD285952,ID3144992720,2019-02-11,Bakers,"[('pearTV', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",25070,78.59,-37.812884499999996,144.98480080000004,5,23895.09,Summer,True,0.9721,digico does back the product you order from a third party it sucks. this phone has been a problem since we received it.. i’ll never order another electronic device from digico. they have a third party and digico would back the products. i also bought a toshikaa tv november 2016 used it 3 days a month for the past 20 months and no longer works,False
ORD060531,ID6084169540,2019-01-04,Thompson,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,103.13,-37.8023534,144.9630115,0,8228.13,Summer,True,1.8126,good phone otherwise the speakers and camera were not clear,True
ORD429229,ID3106294932,2019-07-14,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",7630,66.77,-37.806413899999995,144.9322645,10,6933.77,Winter,False,1.4767,its exactly as advertised :) so far so good.,True
ORD498796,ID0844484792,2019-09-18,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('pearTV', 2)]",22795,62.08,-37.8204286,144.9496122,25,17158.33,Spring,False,0.8918,"both phones were still locked i bought two phones for my daughters and both were still locked. t-mobile sent emails on behalf of both phones to at&t so they could unlock them, however, they never responded. these phones are being returned.",False
ORD174399,ID3208518264,2019-04-12,Nickolson,"[('pearTV', 1), ('iStream', 2), ('Toshika 750', 2)]",15250,69.18,-37.80053570000001,144.9724974,25,11506.68,Autumn,False,2.0269,perfecto exelente,True
ORD474158,ID0387153089,2019-12-18,Thompson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500,92.59,-37.8071565,144.950805,15,5617.59,Summer,True,0.6965,i like it very good phone i like the form factor of the 21 by 9 had very good battery life overall good phone bought mine used don't think it's worth full price i paid under 300,True
ORD011727,ID0634775706,2019-10-01,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,102.75,-37.8153198,144.9365331,15,1875.0,Spring,True,0.9722,five stars i am happy!! it's good,True
ORD074242,ID4315295109,2019-07-21,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 2), ('iStream', 2)]",24020,65.95,-37.8159363,144.99292480000003,15,20482.95,Winter,False,0.6917,great quality for the price this phone holds up to my lg g6,True
ORD140937,ID2776396947,2019-12-05,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270,58.28,-37.8128878,144.9641366,0,13328.28,Summer,False,0.7939,bad phone kept dropping service after a couple weeks,False
ORD158765,ID6167413246,2019-01-03,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",21355,92.02,-37.8119961,144.971192,0,21447.02,Summer,True,0.7486,"the phone that is tough. very good dependable smart phone, great to have.",True
ORD265081,ID0317536476,2019-10-15,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,108.79,-37.804739500000004,144.9652608,5,4203.29,Spring,True,1.5878,five stars i love this phone it's so good and i haven't broken it once,True
ORD084851,ID0767594387,2019-06-20,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",5610,80.17,-37.8071407,144.97119730000003,15,4848.67,Winter,True,1.2833,"android, because some of us aren't children anymore pure google ftw",True
ORD261587,ID1525908983,2019-02-15,Nickolson,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 2)]",15450,96.22,-37.82313660000001,144.9783733,0,15546.22,Summer,True,0.9259999999999999,received mine as described in used - very good condition. no visual marks on the screen or ... received mine as described in used - very good condition. no visual marks on the screen or camera but a small scuff on the metal frame that my case covers easily. great phone for the money!,True
ORD223125,ID0777706221,2019-10-01,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,77.77,-37.805754,144.95436850000004,15,5840.77,Spring,False,1.0027,"fast shipping, good price, more scratches than i anticipated. great phone, fast shipping, great price. there were however more scratches on the screen than i anticipated. no cracks or defections but the screen was more scratched up than what i would expect for a certified refurbished phone",True
ORD244336,ID0245494068,2019-06-26,Thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 1)]",14210,54.7,-37.8037766,144.9602017,10,12843.7,Winter,False,1.5215,received product with scratches and dents on the side. ... received product with scratches and dents on the side. also could not log into it because previous owner synced their email onto the phone so ended up not able to use the phone.,False
ORD155401,ID0581737067,2019-11-21,Thompson,"[('iStream', 2), ('iAssist Line', 2)]",4750,83.87,-37.8052062,144.933888,5,4596.37,Spring,False,1.4264,three stars good for the price looks a little cheaply made though.,True
ORD354518,ID6167417966,2019-06-14,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",22650,63.37,-37.8124601,144.9688725,5,21580.87,Winter,False,0.6855,"delayed onset but still recommend phone for didn't tell me it needed nano sims card so had to purchase that, delayed onset but still recommend phone for anyone",True
ORD070897,ID0301537531,2019-01-14,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",5330,91.87,-37.8199807,144.9460108,15,4622.37,Summer,True,0.8188,great purchase!!! my twins love them!!,True
ORD475521,ID1594632459,2019-08-05,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",5070,77.46,-37.8203118,144.9790144,5,4893.96,Winter,True,0.8538,s10e haven't had this phone but a short time but i have fallen in love lol,True
ORD235461,ID0579501932,2019-05-25,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 2)]",21430,63.11,-37.813995299999995,144.9492407,10,19350.11,Autumn,False,0.2411,"good value, sleek design, android phone looks like a really classy one. for the price, it works just like a charm. mid-tier phone packed with sleek design. will buy xiaomi again",True
ORD156034,ID2672310978,2019-08-29,Bakers,"[('Toshika 750', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",30990,50.43,-37.8026079,144.98771269999997,5,29490.93,Winter,False,1.0553,battery doesn't last the up to 7 hours estimate. didn't even last 4 hours one day. watches video mostly but should last longer than that.,False
ORD040951,ID4716795508,2019-06-05,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Toshika 750', 1)]",22370,78.31,-37.8187631,144.95340359999997,15,19092.81,Winter,True,0.8774,great price and quick ship just started using my new phone today. i dont think it offers face recognition or fingerprint. great phone so far. hope it works well.,True
ORD472788,ID6167418085,2019-07-25,Nickolson,"[('Toshika 750', 1), ('iStream', 2), ('Alcon 10', 1)]",13570,61.5,-37.811451399999996,144.9724364,25,10239.0,Winter,True,0.8347,when charging the phone stay hot real hot this phone only work for me for a year good phone poor battery and any battery i put in it it just keeps shutting off,False
ORD033915,ID1445498733,2019-10-16,Bakers,"[('Universe Note', 1), ('iStream', 1), ('Thunder line', 2), ('Olivia x460', 2)]",10410,105.69,-37.8168593,144.98511530000005,10,9474.69,Spring,True,1.1727,"la mejor compra segunda vez que compro xiaomi, no fallan! excelente celular! super recomendado",True
ORD342612,ID4884445048,2019-02-03,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,83.24,-37.800530200000004,144.934364,10,6563.24,Summer,False,1.7538,"very good phone for this price got this phone and the features in windows are awesome. no pear, no berries its just windows :) just that the battery does not last long with 3g and wifi connected.",True
ORD017152,ID2312383359,2019-09-29,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,104.6,-37.808786100000006,145.00874119999997,25,4364.6,Spring,True,1.1957,beautiful phone .. best phone ever i loved...........,True
ORD428679,ID3215192000,2019-09-12,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('iStream', 1)]",10820,60.23,-37.80652120000001,144.9493519,10,9798.23,Spring,False,0.7136,"a bad choice it's a nice phone only if it worked properly. i can answer the phone but can't hear the person on the line i have to put the phone on speaker in order to hear, this causes people to hang up because the phone's a piece of junk. this started happen two days after i got the phone.....a bad choice.",False
ORD238677,ID0400738485,2019-03-02,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",8635,78.68,-37.8127899,144.9398626,25,6554.93,Autumn,True,0.6339,"ballin great phone, but had to return it tho... it was not compatible with my phone service. i do 110% recommend this phone to anyone who wants a top notch phone for a cheap price. p.s phone has been returned to seller and i am still waiting for my refund. thanks",True
ORD056183,ID6167265865,2019-08-19,Nickolson,"[('pearTV', 1), ('Alcon 10', 1)]",15260,74.42,-37.8173089,144.96745869999995,15,13045.42,Winter,True,0.2331,five stars good quality. battery last a long time.just wish display was little larger.,True
ORD184405,ID0664378906,2019-09-12,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360,70.92,-37.8205299,144.9661119,0,9430.92,Spring,False,0.3713,"phone was packaged for the united arab emirates no huge problems with the phone itself. took two stars off because this is the european model of the phone, meaning it has the firmware and charger for use in the united arab emirates",True
ORD007584,ID0060096663,2019-07-18,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Universe Note', 2), ('pearTV', 2)]",28590,51.44,-37.8167591,144.9822729,0,28641.44,Winter,False,1.1372,garbage garbage-don't buy. battery was awful from day 30. paid a lot for this and now have no recourse. buyer beware.,False
ORD005536,ID6167344602,2019-09-10,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525,62.21,-37.8101199,144.9698246,10,2334.71,Spring,False,0.9437,"i was disappointed. i sent this to my father for valentines although we got a refund, i was disappointed. i sent this to my father for valentines, and he had t take it in every other day to be worked on. it kept frying his sim-cards. very sad. hopefully i can find him a good working phone.",False
ORD252558,ID0595594349,2019-07-03,Nickolson,"[('pearTV', 2), ('Universe Note', 2)]",19520,63.85,-37.8102909,144.9692455,0,19583.85,Winter,True,0.9248,"terrible strups there is scratches, no manual came with the phone, no headphones, and worse of all the most terrible thing is, it came with a htc charger and it doesnt work soooo disappointed. i would give a no star because this phone was not cheap. terrible",False
ORD100866,ID0579969179,2019-12-02,Thompson,"[('pearTV', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",19440,66.57,-37.8111269,144.9451274,5,18534.57,Summer,False,0.2424,five stars fine,True
ORD083065,ID0247417665,2019-05-03,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",6280,77.0,-37.8175855,144.96892219999995,10,5729.0,Autumn,True,0.1252,good reliable phone very pleased so far,True
ORD108899,ID4952477297,2019-02-10,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 1)]",7970,73.02,-37.8093498,144.95449109999996,15,6847.52,Summer,False,0.7503,four stars good and working great.,True
ORD475358,ID6167344363,2019-12-28,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,54.17,-37.814845299999995,144.9688857,5,19396.17,Summer,False,0.4215,one star totally disappointed and frustrated with this product. isone bad seller,False
ORD262252,ID0349918075,2019-01-23,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 1)]",28890,64.46,-37.8202868,145.00815780000005,5,27509.96,Summer,False,1.6138,"bad battery life and bad front camera. the phone has such a bad battery life and the front camera is so bad always taking blurry pictures. the battery never gets full,no matter how much you charge it the touchhpad seems too bad too.it doesn't respond to touch atimes.",False
ORD230268,ID2180614752,2019-04-30,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('pearTV', 1), ('Universe Note', 1)]",14435,63.8,-37.8140656,144.97157909999999,0,14498.8,Autumn,False,0.5348,great looking and battery life amazing smartphone,True
ORD431972,ID2632208068,2019-08-23,Bakers,"[('Lucent 330S', 2), ('pearTV', 1), ('Universe Note', 2), ('iAssist Line', 1)]",17895,79.44,-37.819355,144.9895766,15,15290.19,Winter,True,1.1544,"works internationally great phone, and can confirm it works in chile. very happy with this choice.",True
ORD170250,ID0257505810,2019-07-31,Thompson,"[('Olivia x460', 1), ('iStream', 2)]",1525,69.98,-37.7993049,144.9631605,25,1213.73,Winter,True,2.0537,poor experience with this one and had to return it poor experience with this one and had to return it. all calls went to voice mail no matter what was done... caused me a tremendous amount of grief!,False
ORD174604,ID1241460740,2019-10-09,Bakers,"[('Toshika 750', 2), ('pearTV', 2), ('Alcon 10', 2)]",39160,58.65,-37.81102720000001,144.9900001,5,37260.65,Spring,False,0.4742,this company is a joke dont work. this company sold me a broken phone. they're crooks. at full battery it dies and says it has no battery life. and gets no internet anywhere. turns on and off on its own.,False
ORD216596,ID0846566060,2019-11-26,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",8955,73.02,-37.8235925,144.9680167,10,8132.52,Spring,False,0.5724,best used phone value battery had to be replaced after two months. but phone has otherwise worked great. better than looking for one off craigslist.,True
ORD408094,ID5402876186,2019-01-11,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,73.4,-37.820483700000004,144.97679,25,5180.9,Summer,False,0.6704,refurbished olivia universe s7 i was looking to upgrade from my universe s4 and looked into refurbished phones. i found that this upgrade is more intuitive and love the new features...i received my product with only a small scratch on the bottom otherwise very happy with my purchase.,True
ORD168927,ID2717237175,2019-05-19,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 1)]",16455,84.29,-37.7989278,144.96927119999995,15,14071.04,Autumn,True,2.1894,"phone have worked so far ok but need some help to sucessfully update phone to android oreo, it is stucked on android 7 and it is not showing new uodates, can you help with it? . give an idea please.",True
ORD308875,ID0030945662,2019-10-16,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",8040,86.57,-37.8121119,144.9778596,25,6116.57,Spring,True,1.0270000000000001,scam i open the box and there is no phone in the box,False
ORD364964,ID6167357869,2019-10-25,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iStream', 1)]",11250,76.71,-37.81348920000001,144.9738639,15,9639.21,Spring,False,0.6833,"decent, not considering battery life a few days in, the phone is generally good. battery drains very quickly.",True
ORD035235,ID0531390714,2019-05-24,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",17685,62.25,-37.818380499999996,144.94492069999995,10,15978.75,Autumn,False,0.6628,works well nice product,True
ORD265311,ID4520380491,2019-09-22,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 1), ('Olivia x460', 2)]",15910,60.97,-37.8083294,144.9555699,10,14379.97,Spring,False,0.8904,***buyer beware*** phone not unlocked as advertised!!!,False
ORD397137,ID0579393052,2019-09-18,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2)]",11400,102.53,-37.8203076,144.9588982,15,9792.53,Spring,True,0.956,five stars loved it,True
ORD220526,ID0663480235,2019-07-23,Nickolson,"[('Candle Inferno', 1), ('iStream', 1), ('pearTV', 2), ('Olivia x460', 2)]",15650,78.29,-37.825245,144.96819169999995,0,15728.29,Winter,True,0.7498,great phone great price. great phone at a great price. 64gb and has a spot for up to 2tb micro card for storage. can't move apps over to it but music and pictures camera works great have like 92 apps in and it has only used 19gb of storage.,True
ORD201267,ID6197211189,2019-03-11,Thompson,"[('Thunder line', 2), ('pearTV', 1)]",10670,82.88,-37.8149648,144.92756630000005,10,9685.88,Autumn,True,1.734,"five stars great phone almost indestructible, came in a very timely fashion.",True
ORD248801,ID0241807182,2019-02-05,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",27895,55.23,-37.8135427,144.9905938,5,26555.48,Summer,False,0.5677,one star the phone had a cracked back,False
ORD331335,ID3738993372,2019-05-06,Bakers,"[('Universe Note', 2), ('Olivia x460', 2)]",9350,83.52,-37.8227125,145.0077275,25,7096.02,Autumn,True,1.7919999999999998,"lots of features, works great absolutely love it. i even bought a second one for a backup to keep on hand in case any of my current phones break. i'm using the first one that i bought on a regular basis.",True
ORD262891,ID0471340997,2019-01-03,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Toshika 750', 2), ('Thunder line', 2)]",22100,68.06,-37.8038207,144.9678332,5,21063.06,Summer,False,1.6516,"esperaba más, vengo desde es g4,g5 plus the worst phone ever, lucentrola sucks, don't buy ir, save your money",False
ORD254439,ID2183290188,2019-08-28,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('pearTV', 1), ('Lucent 330S', 2)]",13990,68.54,-37.807508899999995,144.962853,25,10561.04,Winter,False,1.3674,verizon wireless has the best cell service love the phone took it out of the box put my sim card in and work perfect,True
ORD060380,ID0303902539,2019-12-20,Bakers,"[('pearTV', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",16075,86.77,-37.8132436,145.01536169999997,5,15358.02,Summer,True,1.8068,horrible seller! note 4 in its own right is great. this seller is junk. wasted time and effort! bad phone! someone should check these phones if they are climes to be refurbished! there should be consequences for this blatant act of ignorance! buying a phone that is bad hurts everyone especially the customer that spends hours reconnecting phones!,False
ORD420637,ID0591258323,2019-02-20,Thompson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,97.62,-37.824233299999996,144.9537568,15,9294.62,Summer,True,1.4149,"100% positive feedback phone is basically new, everything works, no scratches or anything, fast delivery. very satisfied !!",True
ORD359912,ID3085953482,2019-10-02,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",20790,82.57,-37.8235277,144.98792360000004,25,15675.07,Spring,False,1.6377,i am surprised that it was in great condition and so far few problems i am surprised that it was in great condition and so far few problems. better price than new and almost as good as s8.,True
ORD373466,ID2383211219,2019-05-09,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iStream', 2), ('pearTV', 1)]",11290,78.71,-37.8134953,144.9656479,25,8546.21,Autumn,True,0.6634,works fine good!,True
ORD401026,ID0247018098,2019-07-20,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,78.14,-37.81029829999999,144.968826,15,3741.64,Winter,True,0.9258,very satisfied phone was just as described in the ad. very happy with condition and usability of the phone. phone arrived quickly.,True
ORD262011,ID0580001165,2019-08-30,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Universe Note', 2)]",16765,52.7,-37.8071465,144.9336525,5,15979.45,Winter,False,1.3307,"can't hear phone calls without using speaker i've had this phone about a month and now unless i use the speaker, i can't hear any calls.",False
